ltable_id,rtable_id,label,id_x,attributi_x,id_y,attributi_y
69,1648,0,69,"a cost model for clustered object-oriented databases zhao-hui tang , jean-robert gruser , georges gardarin vldb 1995",1648,"metu object-oriented dbms asuman dogac , budak arpinar , cem evrendilek , cetin ozkan , ilker altintas , ilker durusoy , mehmet altinel , tansel okay , yuksel saygin international conference on management of data 1994"
287,1648,0,287,converting relational to object-oriented databases joseph fong sigmod record 1997,1648,"metu object-oriented dbms asuman dogac , budak arpinar , cem evrendilek , cetin ozkan , ilker altintas , ilker durusoy , mehmet altinel , tansel okay , yuksel saygin international conference on management of data 1994"
973,1648,0,973,"the ccube constraint object-oriented database system alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen sigmod conference 1999",1648,"metu object-oriented dbms asuman dogac , budak arpinar , cem evrendilek , cetin ozkan , ilker altintas , ilker durusoy , mehmet altinel , tansel okay , yuksel saygin international conference on management of data 1994"
1359,1648,0,1359,sentinel : an object-oriented dbms with event-based rules sharma chakravarthy sigmod conference 1997,1648,"metu object-oriented dbms asuman dogac , budak arpinar , cem evrendilek , cetin ozkan , ilker altintas , ilker durusoy , mehmet altinel , tansel okay , yuksel saygin international conference on management of data 1994"
804,1648,1,804,"metu object-oriented dbms cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , ismailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac sigmod conference 1994",1648,"metu object-oriented dbms asuman dogac , budak arpinar , cem evrendilek , cetin ozkan , ilker altintas , ilker durusoy , mehmet altinel , tansel okay , yuksel saygin international conference on management of data 1994"
1016,1648,0,1016,"implementation aspects of an object-oriented dbms ilker durusoy , cetin ozkan , mehmet altinel , asuman dogac sigmod record 1995",1648,"metu object-oriented dbms asuman dogac , budak arpinar , cem evrendilek , cetin ozkan , ilker altintas , ilker durusoy , mehmet altinel , tansel okay , yuksel saygin international conference on management of data 1994"
2232,1053,0,2232,query unnesting in object-oriented databases leonidas fegaras sigmod conference 1998,1053,"pesto : an integrated query/browser for object databases michael j. carey , laura m. haas , vivekananda maganty , john h. williams very large data bases 1996"
2385,1053,0,2385,"erratum : a database model for object dynamics mike p. papazoglou , bernd j. krämer vldb j. 1997",1053,"pesto : an integrated query/browser for object databases michael j. carey , laura m. haas , vivekananda maganty , john h. williams very large data bases 1996"
658,1053,0,658,"fibonacci : a programming language for object databases antonio albano , renzo orsini , giorgio ghelli vldb j. 1995",1053,"pesto : an integrated query/browser for object databases michael j. carey , laura m. haas , vivekananda maganty , john h. williams very large data bases 1996"
2160,1053,0,2160,an annotated bibliography of benchmarks for object databases akmal b. chaudhri sigmod record 1995,1053,"pesto : an integrated query/browser for object databases michael j. carey , laura m. haas , vivekananda maganty , john h. williams very large data bases 1996"
2232,1912,0,2232,query unnesting in object-oriented databases leonidas fegaras sigmod conference 1998,1912,"extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997"
1985,1912,0,1985,static detection of security flaws in object-oriented databases keishi tajima sigmod conference 1996,1912,"extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997"
2302,1912,0,2302,"a logical foundation for deductive object-oriented databases mengchi liu , tok wang ling , gillian dobbie acm trans . database syst . 2002",1912,"extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997"
1133,1912,0,1133,"extracting entity profiles from semistructured information spaces robert a. nado , scott b. huffman sigmod record 1997",1912,"extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997"
1771,1912,0,1771,"watermarking relational databases rakesh agrawal , jerry kiernan vldb 2002",1912,"extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997"
1540,1912,0,1540,"efficient index structures for string databases tamer kahveci , ambuj k. singh vldb 2001",1912,"extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997"
2494,1912,0,2494,"exact : an extensible approach to active object-oriented databases arturo jaime , oscar díaz vldb j. 1997",1912,"extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997"
2341,1912,0,2341,"querying multiple features of groups in relational databases damianos chatziantoniou , kenneth a. ross vldb 1996",1912,"extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997"
1304,1912,0,1304,"accessing a relational database through an object-oriented database interface jack a. orenstein , d. n. kamber vldb 1995",1912,"extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997"
1799,1912,0,1799,"structures for manipulating proposed updates in object-oriented databases richard hull , mohammed rupawalla , michael doherty sigmod conference 1996",1912,"extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997"
2497,1912,0,2497,unisql/x unified relational and object-oriented database system won kim sigmod conference 1994,1912,"extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997"
7,1912,0,7,enhanced abstract data types in object-relational databases praveen seshadri vldb j. 1998,1912,"extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997"
1471,1912,0,1471,"evaluating functional joins along nested reference sets in object-relational and object-oriented databases alfons kemper , reinhard braumandl , jens claußen vldb 1998",1912,"extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997"
3,1912,0,3,"cost-based selection of path expression processing algorithms in object-oriented databases zhao-hui tang , georges gardarin , jean-robert gruser vldb 1996",1912,"extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997"
1646,1912,0,1646,"managing intervals efficiently in object-relational databases thomas seidl , marco pötke , hans-peter kriegel vldb 2000",1912,"extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997"
1116,1912,0,1116,"integrating a structured-text retrieval system with an object-oriented database system jurgen annevelink , tak w. yan vldb 1994",1912,"extraction of object-oriented structures from existing relational databases shekar ramanathan , julia hodges acm sigmod record 1997"
